PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P5712,20,Female,MBA,Kayastha,Digital Marketting B'lore,rural,Christian,162,,5712
P5713,38,Female,B.Tech,SC,Business,urban,Hindu,152,,5713
P5714,23,Male,BSc,Kayastha,MNC-IT,urban,Hindu,162,,5714
P5715,38,Female,MA,Sunni,Hospital Nurse,rural,Hindu,154,,5715
P5716,31,Male,B.Tech,OBC,MNC-IT,urban,Muslim,154,,5716
P5717,30,Male,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Christian,162,,5717
P5718,26,Female,PhD,Sunni,IT,urban,Hindu,132,,5718
P5719,36,Male,PhD,Swarnakar,IT,rural,Hindu,132,,5719
P5720,29,Male,MSC B.Ed,SC,12LPA,urban,Hindu,157,,5720
P5721,31,Female,MA,Bhattacharya,MNC-IT,rural,Hindu,162,,5721
P5722,38,Female,MBA,General,Bank,urban,Others,132,,5722
P5723,35,Male,MBA,General,MNC-IT,urban,Hindu,132,,5723
P5724,33,Male,MBA,Sunni,Business,rural,Hindu,154,,5724
P5725,33,Male,B.Tech,Kayastha,Bank,urban,Hindu,132,,5725
P5726,38,Female,LLB,Brahmin,Digital Marketting B'lore,rural,Hindu,154,,5726
P5727,32,Female,MBA,General,Digital Marketting B'lore,rural,Hindu,154,,5727
P5728,27,Male,MA,General,Business,urban,Muslim,154,,5728
P5729,19,Female,Bcom,General,Advocate,urban,Hindu,154,,5729
P5730,18,Male,MBA,Swarnakar,Bank,rural,Hindu,152,,5730
P5731,24,Male,MBA,Kayastha,12LPA,rural,Hindu,162,,5731
P5732,35,Male,LLB,Brahmin,Pharma Co B'loe,rural,Muslim,162,,5732
P5733,32,Female,MA,Swarnakar,IT,rural,Hindu,132,,5733
P5734,18,Female,MA B.Ed,Kayastha,15LPA,urban,Hindu,162,,5734
P5735,22,Male,MSC B.Ed,OBC,20LPA,urban,Muslim,154,,5735
P5736,39,Female,PhD,Kayastha,Business,urban,Hindu,157,,5736
P5737,25,Male,B.Tech,OBC,Business,urban,Hindu,152,,5737
P5738,31,Female,MA,Baisya,Law Firm,rural,Hindu,132,,5738
P5739,32,Female,MSC B.Ed,Baisya,IT,rural,Christian,154,,5739
P5740,35,Male,MBA,Brahmin,12LPA,rural,Hindu,162,,5740
P5741,32,Male,MSC B.Ed,Brahmin,IT,urban,Muslim,162,,5741
P5742,19,Female,MSC B.Ed,Brahmin,IT,rural,Muslim,162,,5742
P5743,18,Male,MBA,General,Law Firm,urban,Hindu,132,,5743
P5744,39,Male,MSC B.Ed,Kayastha,12LPA,rural,Christian,154,,5744
P5745,20,Female,MSC B.Ed,Kayastha,Business,urban,Hindu,152,,5745
P5746,33,Male,MA,Baisya,MNC-IT,urban,Hindu,152,,5746
P5747,26,Male,BA,SC,Business,urban,Christian,162,,5747
P5748,21,Male,MBA,Brahmin,12LPA,urban,Hindu,157,,5748
P5749,38,Male,MSC B.Ed,Brahmin,15LPA,rural,Hindu,154,,5749
P5750,29,Male,B.Tech,Baisya,MNC-IT,urban,Hindu,152,,5750
P5751,28,Female,MBA,SC,IT,urban,Hindu,152,,5751
P5752,26,Male,MSC B.Ed,SC,Advocate,rural,Hindu,157,,5752
P5753,19,Female,MA,Brahmin,12LPA,urban,Muslim,162,,5753
P5754,19,Male,MBA,General,Bank,rural,Hindu,132,,5754
P5755,34,Male,BA B.Ed,Kayastha,IT,urban,Hindu,132,,5755
P5756,26,Male,BA B.Ed,Kayastha,IT,rural,Hindu,162,,5756
P5757,19,Female,MBA,SC,Business,urban,Sikh,132,,5757
P5758,26,Male,BA,Kayastha,Bank,urban,Sikh,132,,5758
P5759,22,Male,B.Tech MBA,General,20LPA,rural,Hindu,154,,5759
P5760,32,Female,MBA,General,20LPA,rural,Others,162,,5760
P5761,25,Male,B.Tech,OBC,Bank,urban,Hindu,157,,5761
P5762,38,Female,BA,General,Business,rural,Christian,157,,5762
P5763,34,Male,MSC B.Ed,Kayastha,IT,urban,Hindu,152,,5763
P5764,32,Male,MA,Brahmin,IT,urban,Hindu,162,,5764
P5765,31,Female,MA,Kayastha,MNC-IT,urban,Hindu,132,,5765
P5766,24,Male,MBA,Brahmin,IT,rural,Muslim,157,,5766
P5767,34,Female,B.Tech MBA,Baisya,MNC-IT,urban,Christian,162,,5767
P5768,26,Female,MBA,OBC,Business,rural,Hindu,132,,5768
P5769,38,Male,BA,SC,MNC-IT,rural,Hindu,154,,5769
P5770,20,Female,LLB,OBC,MNC-IT,urban,Christian,157,,5770
P5771,21,Female,MA,Brahmin,College lecturer,urban,Hindu,157,,5771
P5772,20,Male,MA,Brahmin,Business,rural,Hindu,154,,5772
P5773,37,Female,MBA,Kayastha,IT,urban,Hindu,157,,5773
P5774,33,Male,MSC B.Ed,General,Bank,rural,Hindu,162,,5774
P5775,31,Male,MBA,General,Business,urban,Hindu,132,,5775
P5776,39,Male,MSC B.Ed,OBC,MNC-IT,urban,Hindu,132,,5776
P5777,21,Female,BA,Brahmin,Business,rural,Hindu,162,,5777
P5778,22,Male,LLB,Kayastha,Hospital Nurse,rural,Muslim,157,,5778
P5779,35,Female,MBA,Brahmin,College lecturer,urban,Others,152,,5779
P5780,18,Female,BA,SC,Bank,urban,Sikh,162,,5780
P5781,21,Male,MSC B.Ed,General,Advocate,urban,Others,132,,5781
P5782,33,Male,PhD,Swarnakar,IT,rural,Hindu,132,,5782
P5783,28,Male,B.Tech MBA,Baisya,IT,urban,Hindu,162,,5783
P5784,37,Female,MBA,Baisya,MNC-IT,rural,Hindu,132,,5784
P5785,32,Female,MBA,Baisya,15LPA,urban,Hindu,152,,5785
P5786,25,Male,BA,Baisya,Advocate,urban,Sikh,162,,5786
P5787,22,Female,BA,OBC,IT,rural,Sikh,152,,5787
P5788,28,Male,BSc,Brahmin,15LPA,rural,Muslim,157,,5788
P5789,36,Female,BSc,Banerjee,Advocate,urban,Christian,154,,5789
P5790,31,Female,MBA,Baisya,Business,urban,Hindu,162,,5790
P5791,24,Female,B.Tech MBA,OBC,Advocate,rural,Sikh,157,,5791
P5792,20,Male,MA B.Ed,SC,Researcg-Scholar-germany,urban,Hindu,162,,5792
P5793,19,Male,MBA,Kayastha,Law Firm,urban,Christian,162,,5793
P5794,33,Male,MBA,Baisya,Researcg-Scholar-germany,urban,Muslim,152,,5794
P5795,30,Female,MA,OBC,IT,rural,Hindu,162,,5795
P5796,30,Male,BA,Brahmin,Business,rural,Hindu,132,,5796
P5797,22,Female,MA B.Ed,General,IT,urban,Muslim,157,,5797
P5798,39,Female,BSc,Sunni,Advocate,rural,Hindu,157,,5798
P5799,18,Female,MSC B.Ed,Kayastha,College lecturer,rural,Hindu,157,,5799
P5800,29,Female,MA,SC,Pharma Co B'loe,rural,Hindu,132,,5800
P5801,18,Male,B.Tech MBA,General,IT,rural,Christian,157,,5801
P5802,27,Male,BA B.Ed,SC,Business,urban,Hindu,157,,5802
P5803,21,Female,LLM,Brahmin,15LPA,urban,Others,152,,5803
P5804,34,Female,BA,Kayastha,Business,urban,Hindu,162,,5804
P5805,19,Male,LLB,Kayastha,Bank,urban,Muslim,157,,5805
P5806,26,Female,MA,General,College lecturer,urban,Christian,132,,5806
P5807,37,Female,MBA,OBC,Bank,rural,Hindu,162,,5807
P5808,25,Female,MSC B.Ed,SC,Digital Marketting B'lore,urban,Hindu,132,,5808
P5809,39,Male,B.Tech,Kayastha,Digital Marketting B'lore,rural,Christian,154,,5809
P5810,31,Female,MA,SC,IT,rural,Hindu,152,,5810
P5811,39,Female,BA,OBC,Business,rural,Muslim,154,,5811
P5812,24,Female,B.Tech,General,Law Firm,urban,Hindu,162,,5812
P5813,18,Female,BA,OBC,IT,urban,Hindu,162,,5813
P5814,26,Female,MA B.Ed,Baisya,Bank,rural,Hindu,154,,5814
P5815,34,Male,MBA,General,Pharma Co B'loe,rural,Muslim,154,,5815
P5816,32,Female,MSC B.Ed,General,Business,urban,Hindu,132,,5816
P5817,35,Female,MA B.Ed,Kayastha,MNC-IT,urban,Christian,157,,5817
P5818,28,Male,PhD,Brahmin,MNC-IT,rural,Hindu,132,,5818
P5819,33,Female,MA,Sunni,MNC-IT,urban,Christian,162,,5819
P5820,35,Male,BSc,Brahmin,Business,urban,Hindu,157,,5820
P5821,28,Male,MBA,Mukherjee,MNC-IT,rural,Muslim,162,,5821
P5822,39,Male,BA,OBC,Hospital Nurse,urban,Hindu,162,,5822
P5823,31,Male,MBA,Mukherjee,MNC-IT,rural,Hindu,154,,5823
P5824,31,Female,BA,Brahmin,Business,rural,Muslim,162,,5824
P5825,22,Female,B.Tech,Kayastha,12LPA,rural,Hindu,157,,5825
P5826,19,Female,MSC B.Ed,SC,Business,urban,Hindu,152,,5826
P5827,30,Male,LLM,Kayastha,IT,rural,Others,132,,5827
P5828,24,Male,MA,Kayastha,Bank,rural,Hindu,162,,5828
P5829,18,Male,B.Tech,Brahmin,IT,urban,Sikh,154,,5829
P5830,23,Male,MA,Brahmin,Digital Marketting B'lore,rural,Muslim,154,,5830
P5831,25,Female,LLB,OBC,MNC-IT,urban,Hindu,132,,5831
P5832,19,Female,B.Tech,Brahmin,Researcg-Scholar-germany,rural,Others,152,,5832
P5833,34,Male,MA,Kayastha,12LPA,rural,Christian,132,,5833
P5834,28,Female,MBA,SC,Pharma Co B'loe,urban,Sikh,152,,5834
P5835,33,Female,BA,Kandi,MNC-IT,rural,Hindu,162,,5835
P5836,31,Male,MBA,Swarnakar,MNC-IT,urban,Hindu,162,,5836
P5837,29,Male,MBA,SC,MNC-IT,rural,Hindu,157,,5837
P5838,19,Male,BA,Kayastha,Hospital Nurse,rural,Hindu,132,,5838
P5839,36,Female,BA,Sunni,MNC-IT,urban,Sikh,154,,5839
P5840,31,Male,BA,Kayastha,12LPA,urban,Hindu,154,,5840
P5841,25,Female,BA,General,Business,urban,Sikh,157,,5841
P5842,25,Female,MA B.Ed,OBC,Researcg-Scholar-germany,rural,Hindu,132,,5842
P5843,23,Male,BA,Brahmin,Hospital Nurse,rural,Christian,162,,5843
P5844,30,Female,MBA,OBC,IT,urban,Hindu,154,,5844
P5845,37,Female,LLB,Banerjee,Digital Marketting B'lore,urban,Hindu,154,,5845
P5846,36,Male,MA B.Ed,Sunni,Business,rural,Hindu,157,,5846
P5847,29,Female,BA B.Ed,Brahmin,Digital Marketting B'lore,rural,Muslim,157,,5847
P5848,37,Male,B.Tech,OBC,Advocate,rural,Hindu,152,,5848
P5849,36,Male,BA,Brahmin,IT,rural,Sikh,152,,5849
P5850,38,Female,BA B.Ed,Kayastha,Researcg-Scholar-germany,urban,Hindu,162,,5850
P5851,19,Male,MA,Kayastha,MNC-IT,rural,Hindu,154,,5851
P5852,22,Female,MBA,Kayastha,College lecturer,urban,Hindu,132,,5852
P5853,20,Male,BA,Kayastha,IT,urban,Hindu,132,,5853
P5854,35,Male,BA,Baisya,Advocate,rural,Hindu,162,,5854
P5855,21,Male,MSC B.Ed,Kayastha,MNC-IT,urban,Hindu,152,,5855
P5856,30,Male,MBA,Kandi,Digital Marketting B'lore,rural,Christian,132,,5856
P5857,39,Male,LLM,General,IT,rural,Hindu,152,,5857
P5858,25,Female,MA,Brahmin,Researcg-Scholar-germany,rural,Muslim,157,,5858
P5859,24,Female,BA,Brahmin,Business,rural,Muslim,132,,5859
P5860,24,Female,BA B.Ed,Kayastha,15LPA,urban,Hindu,152,,5860
P5861,37,Male,MSC B.Ed,Brahmin,Bank,urban,Christian,152,,5861
P5862,26,Male,MSC B.Ed,SC,20LPA,urban,Hindu,132,,5862
P5863,39,Female,B.Tech,OBC,MNC-IT,rural,Sikh,132,,5863
P5864,26,Male,B.Tech,Kayastha,12LPA,urban,Muslim,132,,5864
P5865,34,Female,MA B.Ed,Kumbhakar,Researcg-Scholar-germany,rural,Hindu,157,,5865
P5866,19,Female,MA,Brahmin,MNC-IT,rural,Hindu,132,,5866
P5867,32,Male,MA,Brahmin,12LPA,urban,Muslim,132,,5867
P5868,28,Male,B.Tech MBA,SC,IT,rural,Hindu,132,,5868
P5869,39,Male,MA,General,Digital Marketting B'lore,urban,Others,132,,5869
P5870,29,Male,MA B.Ed,Kayastha,Bank,rural,Hindu,157,,5870
P5871,26,Male,BA,SC,15LPA,rural,Hindu,152,,5871
P5872,18,Female,B.Tech MBA,OBC,MNC-IT,urban,Christian,157,,5872
P5873,20,Male,MA B.Ed,OBC,IT,rural,Hindu,157,,5873
P5874,34,Male,MSC B.Ed,Kayastha,12LPA,rural,Christian,157,,5874
P5875,22,Female,B.Tech,General,IT,rural,Hindu,154,,5875
P5876,34,Female,MA,SC,Business,rural,Muslim,152,,5876
P5877,33,Male,MBA,OBC,Business,rural,Hindu,162,,5877
P5878,33,Female,MA B.Ed,OBC,IT,rural,Others,152,,5878
P5879,24,Female,MA,Brahmin,15LPA,urban,Hindu,132,,5879
P5880,26,Male,MA B.Ed,General,Business,urban,Others,162,,5880
P5881,32,Female,MSC B.Ed,Baisya,MNC-IT,urban,Muslim,152,,5881
P5882,38,Male,MA,Kayastha,Advocate,urban,Hindu,132,,5882
P5883,20,Female,BA,Baisya,IT,rural,Sikh,157,,5883
P5884,32,Female,BA,SC,College lecturer,rural,Others,157,,5884
P5885,35,Female,MA B.Ed,Baisya,15LPA,urban,Muslim,152,,5885
P5886,35,Female,B.Tech,Swarnakar,IT,rural,Hindu,162,,5886
P5887,24,Female,MSC B.Ed,Kayastha,Pharma Co B'loe,rural,Muslim,157,,5887
P5888,21,Female,B.Tech,Brahmin,Business,rural,Hindu,157,,5888
P5889,28,Female,MA,SC,Law Firm,rural,Sikh,152,,5889
P5890,27,Female,BA,Kayastha,Hospital Nurse,rural,Hindu,132,,5890
P5891,39,Female,MA B.Ed,Sunni,Researcg-Scholar-germany,urban,Muslim,152,,5891
P5892,33,Female,MBA,SC,MNC-IT,rural,Hindu,152,,5892
P5893,19,Male,MA,Brahmin,Hospital Nurse,urban,Others,152,,5893
P5894,33,Male,B.Tech,Kayastha,Business,urban,Hindu,152,,5894
P5895,37,Male,MBA,Kayastha,IT,urban,Hindu,132,,5895
P5896,22,Female,MSC B.Ed,Swarnakar,Business,urban,Hindu,152,,5896
P5897,19,Female,MA,Brahmin,Business,urban,Muslim,132,,5897
P5898,22,Male,MA,Baisya,MNC-IT,urban,Hindu,162,,5898
P5899,26,Male,MA,OBC,Hospital Nurse,rural,Muslim,132,,5899
P5900,21,Female,BA,Kayastha,MNC-IT,rural,Sikh,157,,5900
P5901,34,Male,BA,SC,MNC-IT,urban,Hindu,157,,5901
P5902,35,Female,MSC B.Ed,SC,Law Firm,rural,Christian,132,,5902
P5903,25,Male,MA,OBC,Digital Marketting B'lore,urban,Hindu,152,,5903
P5904,34,Female,MA B.Ed,OBC,20LPA,rural,Sikh,157,,5904
P5905,29,Female,MBA,Brahmin,Bank,urban,Hindu,152,,5905
P5906,22,Female,MA B.Ed,Kayastha,15LPA,rural,Muslim,132,,5906
P5907,22,Female,MSC B.Ed,Brahmin,Business,urban,Hindu,162,,5907
P5908,19,Male,MA,Brahmin,Hospital Nurse,urban,Muslim,152,,5908
P5909,30,Male,B.Tech MBA,Kayastha,MNC-IT,urban,Hindu,152,,5909
P5910,25,Female,MSC B.Ed,Mukherjee,Advocate,urban,Hindu,152,,5910
P5911,38,Male,MA B.Ed,OBC,MNC-IT,rural,Muslim,154,,5911
P5912,32,Male,MA B.Ed,Swarnakar,Business,rural,Christian,132,,5912
P5913,21,Female,MBA,Kayastha,Law Firm,urban,Hindu,162,,5913
P5914,29,Male,B.Tech MBA,Kayastha,College lecturer,rural,Sikh,154,,5914
P5915,36,Female,B.Tech,Kayastha,IT,urban,Hindu,157,,5915
P5916,25,Male,BA,OBC,Advocate,rural,Hindu,132,,5916
P5917,19,Male,BA,SC,Business,rural,Muslim,132,,5917
P5918,39,Male,MA B.Ed,Sunni,MNC-IT,rural,Hindu,152,,5918
P5919,31,Male,BA B.Ed,OBC,IT,urban,Hindu,154,,5919
P5920,26,Male,MSC B.Ed,OBC,Advocate,urban,Hindu,154,,5920
P5921,22,Female,B.Tech,Kayastha,15LPA,urban,Hindu,157,,5921
P5922,26,Female,MA B.Ed,Kayastha,Advocate,urban,Hindu,162,,5922
P5923,37,Male,BSc,Brahmin,MNC-IT,urban,Muslim,132,,5923
P5924,26,Male,MA,SC,Bank,urban,Muslim,152,,5924
P5925,32,Male,MSC B.Ed,Brahmin,MNC-IT,urban,Hindu,162,,5925
P5926,20,Female,B.Tech,Sunni,Bank,rural,Hindu,157,,5926
P5927,36,Female,MSC B.Ed,Brahmin,Hospital Nurse,rural,Hindu,162,,5927
P5928,25,Male,MA,Sunni,Business,rural,Hindu,162,,5928
P5929,39,Male,BA,SC,Business,urban,Hindu,132,,5929
P5930,25,Female,B.Tech,Swarnakar,MNC-IT,urban,Muslim,154,,5930
P5931,38,Male,MA B.Ed,Kayastha,Advocate,rural,Christian,132,,5931
P5932,36,Male,BSc,Kayastha,IT,rural,Others,154,,5932
P5933,29,Male,MBA,SC,Law Firm,rural,Hindu,157,,5933
P5934,26,Male,B.Tech MBA,Brahmin,IT,urban,Hindu,154,,5934
P5935,29,Female,B.Tech,Brahmin,Researcg-Scholar-germany,urban,Hindu,157,,5935
P5936,21,Male,BA,General,IT,rural,Hindu,157,,5936
P5937,23,Female,MA B.Ed,SC,Hospital Nurse,rural,Muslim,157,,5937
P5938,26,Female,B.Tech,Brahmin,Pharma Co B'loe,rural,Others,154,,5938
P5939,33,Female,MA,Kayastha,IT,rural,Hindu,157,,5939
P5940,23,Male,MA B.Ed,Baisya,Digital Marketting B'lore,urban,Christian,154,,5940
P5941,32,Male,B.Tech,SC,Digital Marketting B'lore,urban,Hindu,157,,5941
P5942,29,Female,MBA,SC,Digital Marketting B'lore,urban,Hindu,152,,5942
P5943,39,Male,BA B.Ed,Kayastha,MNC-IT,rural,Christian,154,,5943
P5944,21,Female,MA B.Ed,Brahmin,12LPA,rural,Hindu,154,,5944
P5945,31,Female,BA,SC,Digital Marketting B'lore,urban,Hindu,152,,5945
P5946,24,Male,MSC B.Ed,OBC,MNC-IT,urban,Hindu,162,,5946
P5947,28,Male,MA,Kayastha,Bank,rural,Hindu,154,,5947
P5948,21,Male,B.Tech,SC,Business,urban,Hindu,154,,5948
P5949,36,Male,PhD,SC,Business,urban,Hindu,152,,5949
P5950,19,Male,BA B.Ed,Brahmin,Bank,urban,Christian,157,,5950
P5951,25,Female,MA B.Ed,Sunni,MNC-IT,urban,Muslim,157,,5951
P5952,39,Female,MBA,Kayastha,Business,rural,Hindu,157,,5952
P5953,31,Female,BA,SC,15LPA,rural,Muslim,162,,5953
P5954,19,Male,BA,General,IT,urban,Muslim,162,,5954
P5955,18,Female,MBA,Baisya,College lecturer,urban,Hindu,154,,5955
P5956,37,Female,BA,OBC,Law Firm,rural,Christian,154,,5956
P5957,37,Male,BA,Kandi,IT,rural,Hindu,154,,5957
P5958,35,Female,BA,General,MNC-IT,urban,Hindu,154,,5958
P5959,22,Male,MA,OBC,College lecturer,urban,Sikh,154,,5959
P5960,20,Male,MSC B.Ed,Kayastha,Pharma Co B'loe,urban,Christian,162,,5960
P5961,24,Male,BSc,OBC,IT,rural,Muslim,157,,5961
P5962,33,Male,BA,Swarnakar,Law Firm,rural,Hindu,162,,5962
P5963,33,Male,MA,General,Hospital Nurse,rural,Hindu,157,,5963
P5964,22,Female,BA,Brahmin,Digital Marketting B'lore,urban,Hindu,152,,5964
P5965,31,Female,BA,Brahmin,Pharma Co B'loe,urban,Hindu,152,,5965
P5966,32,Female,MSC B.Ed,General,IT,rural,Christian,132,,5966
P5967,25,Female,MA B.Ed,Brahmin,Researcg-Scholar-germany,urban,Hindu,152,,5967
P5968,32,Female,MA B.Ed,Sunni,IT,rural,Hindu,132,,5968
P5969,30,Female,B.Tech MBA,Baisya,MNC-IT,rural,Muslim,132,,5969
P5970,39,Male,MA B.Ed,Brahmin,IT,urban,Hindu,132,,5970
P5971,20,Female,BA,Kayastha,MNC-IT,urban,Hindu,152,,5971
P5972,19,Male,BSc,Kayastha,Bank,urban,Muslim,154,,5972
P5973,21,Female,MBA,Brahmin,Business,urban,Hindu,132,,5973
P5974,32,Female,BSc,Baisya,Bank,rural,Hindu,152,,5974
P5975,27,Female,MA,Brahmin,Advocate,urban,Hindu,152,,5975
P5976,21,Male,MSC B.Ed,General,12LPA,rural,Muslim,132,,5976
P5977,26,Male,MBA,SC,Law Firm,urban,Sikh,162,,5977
P5978,30,Male,MA,Kayastha,Researcg-Scholar-germany,urban,Hindu,154,,5978
P5979,26,Male,MBA,OBC,Business,rural,Hindu,152,,5979
P5980,35,Female,LLB,Brahmin,Hospital Nurse,rural,Hindu,162,,5980
P5981,30,Male,BSc,Baisya,IT,rural,Others,162,,5981
P5982,38,Male,Bcom,Brahmin,MNC-IT,rural,Hindu,154,,5982
P5983,34,Male,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Christian,157,,5983
P5984,18,Female,MBA,Kayastha,IT,rural,Others,154,,5984
P5985,26,Male,MA,Kayastha,College lecturer,rural,Hindu,154,,5985
P5986,28,Female,BSc,Brahmin,IT,rural,Hindu,152,,5986
P5987,26,Female,MSC B.Ed,Kayastha,Pharma Co B'loe,rural,Sikh,162,,5987
P5988,36,Male,B.Tech MBA,Brahmin,MNC-IT,urban,Hindu,162,,5988
P5989,20,Male,PhD,Brahmin,Advocate,urban,Christian,132,,5989
P5990,22,Male,B.Tech,OBC,MNC-IT,urban,Hindu,162,,5990
P5991,39,Male,B.Tech,SC,IT,rural,Hindu,157,,5991
P5992,32,Female,BA B.Ed,OBC,IT,rural,Muslim,152,,5992
P5993,23,Female,MSC B.Ed,SC,12LPA,urban,Hindu,132,,5993
P5994,33,Female,BA,Sunni,MNC-IT,rural,Muslim,162,,5994
P5995,26,Female,MSC B.Ed,Kayastha,12LPA,urban,Hindu,152,,5995
P5996,38,Male,LLM,Brahmin,Pharma Co B'loe,urban,Hindu,157,,5996
P5997,23,Male,MBA,Baisya,College lecturer,urban,Sikh,132,,5997
P5998,28,Male,BSc,Biswas,Bank,rural,Christian,152,,5998
P5999,39,Female,PhD,Kayastha,MNC-IT,urban,Others,162,,5999
P6000,33,Female,MA B.Ed,Brahmin,MNC-IT,urban,Others,132,,6000
P6001,27,Female,MA,Brahmin,IT,rural,Others,152,,6001
P6002,34,Male,B.Tech,Kayastha,IT,rural,Christian,157,,6002
P6003,31,Female,MBA,SC,Hospital Nurse,urban,Christian,154,,6003
P6004,19,Female,MBA,OBC,Bank,urban,Hindu,157,,6004
P6005,25,Female,MBA,Kayastha,20LPA,rural,Hindu,154,,6005
P6006,32,Female,PhD,Sunni,Bank,urban,Hindu,154,,6006
P6007,18,Female,B.Tech,Kayastha,Bank,urban,Hindu,154,,6007
P6008,19,Male,MA,OBC,IT,urban,Muslim,162,,6008
P6009,28,Female,B.Tech MBA,SC,12LPA,urban,Others,152,,6009
P6010,29,Male,MBA,Swarnakar,20LPA,rural,Hindu,154,,6010
P6011,30,Female,B.Tech,Brahmin,Researcg-Scholar-germany,urban,Muslim,154,,6011
P6012,23,Male,MA,Kayastha,Business,rural,Sikh,132,,6012
P6013,31,Male,MSC B.Ed,Kayastha,IT,rural,Hindu,154,,6013
P6014,29,Female,MA,Baisya,Researcg-Scholar-germany,rural,Hindu,152,,6014
P6015,18,Female,BA,Sunni,Bank,urban,Christian,154,,6015
P6016,19,Male,MA B.Ed,Brahmin,Digital Marketting B'lore,urban,Hindu,162,,6016
P6017,29,Female,BA,Brahmin,IT,rural,Hindu,157,,6017
P6018,37,Male,BA B.Ed,Kayastha,Business,rural,Hindu,132,,6018
P6019,28,Male,MBA,Brahmin,Business,rural,Others,132,,6019
P6020,23,Male,MBA,SC,20LPA,rural,Hindu,152,,6020
P6021,28,Male,BA,Bhattacharya,IT,rural,Hindu,132,,6021
P6022,31,Female,BA,Kayastha,College lecturer,urban,Muslim,162,,6022
P6023,39,Male,MA B.Ed,Brahmin,College lecturer,urban,Hindu,154,,6023
P6024,22,Female,MA B.Ed,SC,Business,urban,Hindu,154,,6024
P6025,37,Male,MSC B.Ed,Brahmin,Business,rural,Sikh,152,,6025
P6026,26,Male,MA,Brahmin,Bank,urban,Sikh,157,,6026
P6027,20,Male,B.Tech,Sunni,Business,rural,Hindu,162,,6027
P6028,21,Male,BSc,Brahmin,MNC-IT,urban,Others,154,,6028
P6029,21,Male,MA,Baisya,Pharma Co B'loe,rural,Hindu,152,,6029
P6030,19,Male,MBA,General,College lecturer,rural,Muslim,152,,6030
P6031,36,Female,B.Tech,General,12LPA,rural,Muslim,152,,6031
P6032,24,Female,MA B.Ed,Kayastha,Researcg-Scholar-germany,urban,Hindu,157,,6032
P6033,33,Male,MSC B.Ed,General,Business,urban,Hindu,162,,6033
P6034,24,Female,BSc,Kayastha,College lecturer,rural,Others,154,,6034
P6035,32,Male,BSc,Sunni,Business,urban,Hindu,132,,6035
P6036,35,Male,MA B.Ed,SC,Business,urban,Muslim,154,,6036
P6037,37,Female,MA B.Ed,OBC,IT,rural,Muslim,162,,6037
P6038,27,Female,BA,Brahmin,IT,rural,Hindu,162,,6038
P6039,24,Male,PhD,SC,15LPA,rural,Muslim,162,,6039
P6040,33,Female,MA B.Ed,Sunni,Law Firm,urban,Muslim,157,,6040
P6041,23,Female,MA,Brahmin,20LPA,urban,Hindu,154,,6041
P6042,36,Male,MA,Chatterjee,Business,urban,Hindu,132,,6042
P6043,38,Female,B.Tech,Sunni,Business,rural,Others,157,,6043
P6044,27,Male,MBA,Brahmin,15LPA,urban,Hindu,162,,6044
P6045,22,Male,LLB,Brahmin,Researcg-Scholar-germany,rural,Sikh,157,,6045
P6046,29,Female,MBA,SC,MNC-IT,rural,Muslim,152,,6046
P6047,30,Female,BA,Kayastha,Business,urban,Hindu,154,,6047
P6048,34,Male,BA,Brahmin,Business,urban,Hindu,152,,6048
P6049,30,Female,B.Tech MBA,Tambuli,IT,urban,Hindu,152,,6049
P6050,31,Male,MBA,SC,IT,rural,Hindu,152,,6050
P6051,22,Female,MA B.Ed,General,12LPA,urban,Hindu,152,,6051
P6052,33,Female,MA,Baisya,Bank,urban,Hindu,162,,6052
P6053,22,Male,MSC B.Ed,Brahmin,Business,rural,Hindu,152,,6053
P6054,25,Female,MA B.Ed,Baisya,MNC-IT,urban,Sikh,154,,6054
P6055,33,Male,MA,SC,College lecturer,urban,Muslim,162,,6055
P6056,36,Male,PhD,SC,Digital Marketting B'lore,rural,Hindu,162,,6056
P6057,30,Female,MSC B.Ed,Brahmin,MNC-IT,rural,Hindu,157,,6057
P6058,39,Male,MBA,SC,IT,rural,Hindu,152,,6058
P6059,38,Female,B.Tech,OBC,Bank,rural,Hindu,132,,6059
P6060,20,Female,MA,Brahmin,Business,urban,Hindu,157,,6060
P6061,21,Female,B.Tech,Kayastha,MNC-IT,rural,Christian,162,,6061
P6062,38,Female,MA B.Ed,SC,MNC-IT,urban,Muslim,154,,6062
P6063,27,Female,B.Tech,Baisya,Business,rural,Muslim,132,,6063
P6064,38,Female,B.Tech,Sunni,20LPA,rural,Muslim,152,,6064
P6065,38,Male,MA,Kayastha,MNC-IT,urban,Hindu,132,,6065
P6066,29,Male,MA B.Ed,General,MNC-IT,urban,Hindu,157,,6066
P6067,39,Male,B.Tech MBA,Kayastha,Pharma Co B'loe,rural,Others,154,,6067
P6068,25,Male,MA,OBC,Bank,urban,Hindu,162,,6068
P6069,22,Male,MA B.Ed,Brahmin,Bank,rural,Muslim,132,,6069
P6070,19,Female,B.Tech,Swarnakar,Business,urban,Hindu,152,,6070
P6071,29,Male,MA B.Ed,Swarnakar,Business,urban,Hindu,162,,6071
