PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P4785,25,Female,MA,Brahmin,Advocate,urban,Hindu,154,,4785
P4786,28,Female,MSC B.Ed,Baisya,Pharma Co B'loe,rural,Hindu,154,,4786
P4787,27,Male,MSC B.Ed,Kayastha,Professor,urban,Hindu,132,,4787
P4788,27,Male,BSc,Kayastha,MBA 35LPA,rural,Hindu,162,,4788
P4789,22,Female,BA,Brahmin,MNC-IT,rural,Hindu,162,,4789
P4790,36,Female,B.Tech,Kayastha,Pharma Co B'loe,urban,Christian,154,,4790
P4791,27,Male,"M.SC,PHD",SC,Business,rural,Hindu,154,,4791
P4792,34,Male,B.Tech,Tili,IT,rural,Hindu,157,,4792
P4793,32,Female,MSC B.Ed,Kayastha,College lecturer,urban,Hindu,132,,4793
P4794,23,Male,MA B.Ed,SC,B.Tech 10LPA,urban,Hindu,162,,4794
P4795,27,Male,M.Tech,others,IT,urban,Hindu,152,,4795
P4796,20,Male,MA B.Ed,Kayastha,Pharma Co B'loe,rural,Hindu,152,,4796
P4797,28,Male,BA,Subarna Banik,Researcg-Scholar-germany,rural,Hindu,152,,4797
P4798,36,Male,MBBS,Brahmin,MBA 35LPA,urban,Hindu,132,,4798
P4799,33,Female,MBA,Kayastha,Bank Manager,rural,Hindu,157,,4799
P4800,34,Female,BSc,Kayastha,Business,rural,Christian,132,,4800
P4801,37,Male,B.Tech,Brahmin,MBA 35LPA,rural,Hindu,152,,4801
P4802,34,Female,BA,Brahmin,B.Tech 15LPA,rural,Hindu,162,,4802
P4803,37,Female,MA,General,MBA 35LPA,urban,Hindu,154,,4803
P4804,26,Male,MBA,Kayastha,Officer in Central Govt.,urban,Hindu,157,,4804
P4805,26,Female,B.Tech MBA,Kayastha,B.Tech 10LPA,urban,Muslim,152,,4805
P4806,28,Male,MA B.Ed,Mahishya,Business,urban,Hindu,154,,4806
P4807,26,Female,B.Tech,Kayastha,Digital Marketting B'lore,rural,Hindu,132,,4807
P4808,26,Male,MBA,Kayastha,IT,urban,Hindu,157,,4808
P4809,34,Female,BSc,Kayastha,Working IN U.S.,urban,Hindu,157,,4809
P4810,25,Female,MBA,Kayastha,MBA 12LPA,rural,Hindu,154,,4810
P4811,29,Male,MBA,Mukherjee,Working at TCS,rural,Hindu,132,,4811
P4812,39,Male,BA,Kayastha,IT Engineer(U.K.),urban,Hindu,132,,4812
P4813,25,Female,BA B.Ed,Kayastha,Working at Indian Oil 14LPA,urban,Christian,152,,4813
P4814,30,Male,MSC B.Ed,Kayastha,B.Tech 10LPA,rural,Hindu,162,,4814
P4815,32,Female,LLB,Namasudra,MNC,urban,Hindu,132,,4815
P4816,29,Female,B.Tech,Brahmin,MNC-IT,urban,Hindu,152,,4816
P4817,32,Female,B.Tech,Brahmin,Working at TCS,rural,Hindu,154,,4817
P4818,33,Female,B.Tech,Namasudra,Officer in Central Govt.,urban,Hindu,154,,4818
P4819,30,Male,MA,Kayastha,B.Tech 15LPA,rural,Hindu,154,,4819
P4820,36,Male,BA B.Ed,Mahishya,Business,rural,Hindu,154,,4820
P4821,24,Female,BA,Namasudra,Business,rural,Hindu,152,,4821
P4822,29,Male,IIT,Kayastha,MNC 18LPA,rural,Hindu,152,,4822
P4823,37,Female,IIT,Kayastha,MBA-10LPA,rural,Hindu,152,,4823
P4824,35,Female,BA,Kayastha,IT Engineer(U.K.),urban,Hindu,132,,4824
P4825,21,Female,IIT,Kayastha,Asst Professor,urban,Hindu,152,,4825
P4826,25,Female,MSC B.Ed,General,MNC-IT,urban,Hindu,154,,4826
P4827,31,Male,MBA,Kayastha,MNC-IT,rural,Hindu,154,,4827
P4828,22,Male,B.Tech MBA,General,Business,urban,Hindu,152,,4828
P4829,39,Male,MSC B.Ed,Kayastha,Advocate,rural,Hindu,154,,4829
P4830,21,Male,MBA,Kayastha,Govt job,urban,Hindu,157,,4830
P4831,30,Male,MA,Kayastha,MNC-IT,urban,Hindu,154,,4831
P4832,28,Female,MSC B.Ed,Brahmin,Professor,rural,Hindu,152,,4832
P4833,23,Male,MSC B.Ed,Kayastha,Working IN U.S.,rural,Hindu,152,,4833
P4834,30,Female,B.Tech,Brahmin,Working at TCS,urban,Hindu,132,,4834
P4835,39,Female,B.Tech,Brahmin,Pharma Co B'loe,rural,Hindu,132,,4835
P4836,25,Female,MBA,Sunni,Railway Asst. Engineer,urban,Hindu,162,,4836
P4837,25,Female,B.Tech,Brahmin,Officer in Central Govt.,rural,Hindu,157,,4837
P4838,27,Male,BA,Baisya,MNC-IT,urban,Hindu,157,,4838
P4839,18,Male,MBA,Kayastha,Asst Professor,urban,Hindu,157,,4839
P4840,26,Male,BA,Kayastha,MNC-IT,rural,Muslim,162,,4840
P4841,31,Female,MA,Brahmin,Working IN U.S.,rural,Hindu,152,,4841
P4842,25,Male,MA,Baisya,Business,urban,Hindu,152,,4842
P4843,26,Female,MSC B.Ed,Kayastha,Bank,urban,Hindu,162,,4843
P4844,37,Male,IIT,Baisya,Working at Indian Oil 14LPA,rural,Hindu,152,,4844
P4845,37,Male,"M.Tech,PHD",Kayastha,Advocate,rural,Hindu,154,,4845
P4846,39,Female,IIT,Brahmin,Officer in Central Govt.,rural,Hindu,152,,4846
P4847,24,Male,M.Tech,Kayastha,IT Engineer(U.K.),rural,Hindu,157,,4847
P4848,28,Male,B.Tech,Banerjee,Govt job,rural,Christian,162,,4848
P4849,28,Female,BSc,Barujibi,Asst Professor in Govt College,rural,Hindu,132,,4849
P4850,32,Female,MSC B.Ed,Brahmin,Digital Marketting B'lore,urban,Hindu,157,,4850
P4851,23,Male,IIT,Kayastha,MBA-10LPA,rural,Hindu,152,,4851
P4852,29,Female,MBBS,Kayastha,Working at Indian Oil 14LPA,rural,Hindu,157,,4852
P4853,27,Male,B.Tech MBA,Kayastha,Pharma Co B'loe,rural,Hindu,132,,4853
P4854,39,Female,MA B.Ed,Brahmin,Railway Asst. Engineer,urban,Hindu,152,,4854
P4855,38,Female,MBA,Brahmin,MNC-IT,rural,Hindu,157,,4855
P4856,22,Male,MA B.Ed,Brahmin,Pharma Co B'loe,rural,Hindu,162,,4856
P4857,27,Male,B.Tech,Kayastha,MBA-10LPA,rural,Hindu,162,,4857
P4858,25,Male,MBA,Kayastha,MBA 35LPA,urban,Hindu,162,,4858
P4859,36,Male,BSc,Banerjee,MNC-IT,rural,Hindu,157,,4859
P4860,33,Male,Bcom,Brahmin,Asst Professor in Govt College,rural,Hindu,157,,4860
P4861,24,Female,MBBS,Brahmin,Bank Manager,urban,Hindu,132,,4861
P4862,18,Male,B.Tech MBA,Brahmin,IT,rural,Hindu,132,,4862
P4863,35,Female,MBBS,Baisya,M.Teach 14LPA,urban,Hindu,154,,4863
P4864,24,Male,MSC B.Ed,Brahmin,Officer in Central Govt.,rural,Hindu,162,,4864
P4865,31,Female,B.Tech,Kayastha,MNC,rural,Hindu,162,,4865
P4866,20,Male,MSC B.Ed,Kayastha,Business,urban,Muslim,162,,4866
P4867,22,Female,M.Tech,Kayastha,MNC-IT,urban,Hindu,157,,4867
P4868,34,Female,MA B.Ed,Mahishya,MNC,rural,Hindu,132,,4868
P4869,29,Male,MA,Mukherjee,Law Firm,urban,Sikh,157,,4869
P4870,35,Female,M.Tech,Mahishya,Working at Indian Oil 14LPA,urban,Hindu,152,,4870
P4871,27,Male,MA,Kayastha,Officer in Central Govt.,urban,Muslim,157,,4871
P4872,18,Female,LLB,SC,MNC-IT,rural,Hindu,162,,4872
P4873,27,Male,B.Tech MBA,Kayastha,Digital Marketting B'lore,rural,Muslim,132,,4873
P4874,21,Female,"M.SC,PHD",Brahmin,Govt job,rural,Hindu,157,,4874
P4875,19,Female,B.Tech MBA,Brahmin,Asst Professor,rural,Hindu,152,,4875
P4876,35,Female,B.Tech,Banerjee,Asst Professor in Govt College,rural,Hindu,162,,4876
P4877,21,Male,B.Tech,Kayastha,Bank,urban,Hindu,162,,4877
P4878,28,Female,BA B.Ed,Kayastha,Business,urban,Hindu,157,,4878
P4879,19,Male,MBA,Kayastha,Researcg-Scholar-germany,rural,Hindu,152,,4879
P4880,32,Female,B.Tech,Sunni,Railway Asst. Engineer,urban,Hindu,132,,4880
P4881,25,Female,B.Tech,Kayastha,M.Teach 14LPA,urban,Hindu,162,,4881
P4882,37,Male,MBA,Kayastha,Govt job,rural,Hindu,132,,4882
P4883,25,Female,BA,Kayastha,B.Tech 10LPA,rural,Hindu,132,,4883
P4884,33,Male,BSc,Kayastha,MNC-IT,rural,Hindu,132,,4884
P4885,19,Male,B.Tech,Kayastha,M.Teach 14LPA,urban,Hindu,152,,4885
P4886,25,Male,B.com,Kayastha,Business,rural,Muslim,152,,4886
P4887,33,Female,BA,Namasudra,Railway Asst. Engineer,rural,Hindu,152,,4887
P4888,36,Female,M.Tech,Brahmin,Govt job,urban,Hindu,157,,4888
P4889,23,Female,MBBS,Brahmin,B.Tech 10LPA,urban,Hindu,154,,4889
P4890,33,Female,BSc,Brahmin,Working IN U.S.,urban,Hindu,162,,4890
P4891,33,Female,B.com,Banerjee,Advocate,urban,Hindu,157,,4891
P4892,29,Male,MSC B.Ed,Brahmin,Working IN U.S.,urban,Hindu,152,,4892
P4893,31,Female,MA B.Ed,Brahmin,College lecturer,urban,Hindu,154,,4893
P4894,21,Male,MA,Kayastha,MNC-IT,urban,Muslim,154,,4894
P4895,27,Male,MA B.Ed,Kayastha,Business,urban,Hindu,162,,4895
P4896,26,Female,B.Tech,Brahmin,Officer in Central Govt.,rural,Hindu,132,,4896
P4897,31,Male,MA B.Ed,Kayastha,MNC,rural,Christian,132,,4897
P4898,24,Male,B.Tech,Brahmin,MNC-IT,rural,Hindu,132,,4898
P4899,30,Female,BA,Kayastha,Bank,rural,Hindu,132,,4899
P4900,31,Male,BA B.Ed,Namasudra,MNC,rural,Hindu,132,,4900
P4901,27,Male,MA B.Ed,Brahmin,M.Teach 14LPA,urban,Hindu,152,,4901
P4902,25,Male,B.Tech,Brahmin,Law Firm,rural,Hindu,132,,4902
P4903,31,Female,B.com,Kayastha,Business,rural,Hindu,132,,4903
P4904,24,Female,"M.SC,PHD",Brahmin,Business,urban,Hindu,162,,4904
P4905,26,Male,MA,Kayastha,Pharma Co B'loe,urban,Hindu,157,,4905
P4906,23,Female,MA B.Ed,Brahmin,Bank,rural,Hindu,154,,4906
P4907,21,Female,B.com,Tili,MBA 12LPA,urban,Hindu,154,,4907
P4908,22,Female,B.Tech,Brahmin,Working at TCS,rural,Hindu,157,,4908
P4909,34,Male,B.Tech,Kayastha,Digital Marketting B'lore,rural,Hindu,132,,4909
P4910,20,Male,MBA,Kayastha,B.Tech MBA Pvt 10LPA,rural,Muslim,132,,4910
P4911,37,Female,B.com,Kayastha,B.Tech 10LPA,urban,Hindu,152,,4911
P4912,30,Male,MBA,Mahishya,Asst Professor,urban,Hindu,154,,4912
P4913,36,Female,IIT,Kayastha,MBA 35LPA,rural,Muslim,157,,4913
P4914,36,Male,M.Tech,Baisya,Asst Professor,rural,Hindu,132,,4914
P4915,37,Female,"M.SC,PHD",Brahmin,Working IN U.S.,urban,Hindu,154,,4915
P4916,28,Male,B.Tech MBA,Brahmin,Digital Marketting B'lore,urban,Hindu,152,,4916
P4917,21,Male,BA B.Ed,Kayastha,Bank,rural,Hindu,157,,4917
P4918,35,Male,B.Tech MBA,Kayastha,MBA-10LPA,rural,Sikh,162,,4918
P4919,27,Male,IIT,Kayastha,MBA 12LPA,rural,Hindu,152,,4919
P4920,24,Male,B.com,Kayastha,MBA 35LPA,urban,Hindu,157,,4920
P4921,21,Female,MSC B.Ed,Kayastha,Working IN U.S.,urban,Hindu,152,,4921
P4922,30,Female,B.Tech MBA,Kayastha,Working at Indian Oil 14LPA,rural,Sikh,154,,4922
P4923,18,Female,BA,Brahmin,MNC-IT,urban,Muslim,154,,4923
P4924,21,Male,MBA,Brahmin,Project Manager at IBM-35LPA,rural,Hindu,132,,4924
P4925,31,Male,MA,Mahishya,MBA 35LPA,urban,Hindu,154,,4925
P4926,33,Female,MSC B.Ed,Brahmin,Business,urban,Hindu,157,,4926
P4927,32,Male,LLM,Kayastha,IT,rural,Hindu,157,,4927
P4928,23,Male,B.Tech MBA,Sadgop,MNC 18LPA,rural,Hindu,154,,4928
P4929,18,Male,PhD,Kayastha,MNC,rural,Hindu,157,,4929
P4930,36,Male,B.Tech MBA,Barujibi,MNC 9LPA,rural,Hindu,152,,4930
P4931,34,Male,BA,Brahmin,IT,rural,Christian,157,,4931
P4932,38,Female,MBA,Mahishya,MBA 35LPA,rural,Hindu,157,,4932
P4933,21,Male,BA,Kayastha,B.Tech 15LPA,rural,Hindu,162,,4933
P4934,27,Male,MSC B.Ed,Kayastha,MNC-IT,urban,Hindu,154,,4934
P4935,34,Male,MBA,Baisya,MNC-IT,urban,Hindu,152,,4935
P4936,34,Male,B.Tech MBA,Sadgop,IT,rural,Hindu,132,,4936
P4937,34,Male,B.Tech,Mahishya,College lecturer,urban,Hindu,132,,4937
P4938,21,Female,MBA,Kayastha,Bank Manager,urban,Hindu,157,,4938
P4939,20,Male,B.Tech,SC,Bank,rural,Hindu,162,,4939
P4940,19,Female,BSc,Namasudra,B.Tech 10LPA,urban,Hindu,152,,4940
P4941,36,Male,B.Tech,Brahmin,Bank,urban,Christian,157,,4941
P4942,21,Female,MA,Kayastha,MNC 18LPA,rural,Hindu,132,,4942
P4943,31,Male,BSc,Banerjee,Railway Asst. Engineer,rural,Hindu,162,,4943
P4944,23,Male,MSC B.Ed,Banerjee,Working IN U.S.,rural,Hindu,154,,4944
P4945,27,Male,"M.SC,PHD",Namasudra,MNC 18LPA,rural,Hindu,162,,4945
P4946,31,Male,M.Tech,Brahmin,IT,urban,Hindu,152,,4946
P4947,30,Female,MBA,Kayastha,IT Engineer(U.K.),rural,Muslim,132,,4947
P4948,23,Male,MA B.Ed,Brahmin,IT,rural,Hindu,154,,4948
P4949,33,Female,MA,Kayastha,Researcg-Scholar-germany,urban,Hindu,132,,4949
P4950,29,Female,MA B.Ed,Namasudra,College lecturer,rural,Hindu,152,,4950
P4951,19,Female,B.Tech,Brahmin,MBA 12LPA,rural,Hindu,132,,4951
P4952,33,Female,B.Tech,Kayastha,MNC,rural,Hindu,157,,4952
P4953,31,Female,B.Tech MBA,Brahmin,Working at TCS,rural,Hindu,132,,4953
P4954,34,Female,B.Tech MBA,Kayastha,IT,rural,Hindu,132,,4954
P4955,27,Female,MSC B.Ed,Kayastha,B.Tech 10LPA,urban,Hindu,162,,4955
P4956,37,Male,B.Tech MBA,Kayastha,Working at TCS,rural,Hindu,154,,4956
P4957,38,Male,BA B.Ed,Kayastha,MNC-IT,urban,Hindu,154,,4957
P4958,18,Female,MA,Mukherjee,Govt job,urban,Hindu,132,,4958
P4959,37,Male,IIT,Kayastha,MBA 35LPA,rural,Hindu,157,,4959
P4960,26,Male,MSC B.Ed,Brahmin,MBA 35LPA,rural,Hindu,154,,4960
P4961,20,Male,MA,Brahmin,Working at TCS,urban,Hindu,154,,4961
P4962,36,Female,MSC B.Ed,Brahmin,MNC-IT,urban,Hindu,152,,4962
P4963,30,Male,MSC B.Ed,Tili,B.Tech 10LPA,rural,Hindu,152,,4963
P4964,20,Male,B.Tech,Kayastha,Researcg-Scholar-germany,rural,Hindu,132,,4964
P4965,32,Female,BA B.Ed,Brahmin,B.Tech 15LPA,rural,Hindu,154,,4965
P4966,35,Female,B.Tech,Sunni,Law Firm,rural,Hindu,154,,4966
P4967,26,Male,B.Tech,Baisya,MBA 12LPA,urban,Hindu,152,,4967
P4968,28,Female,Bcom,Mahishya,Govt job,rural,Hindu,162,,4968
P4969,34,Female,PhD,Baisya,Working at Indian Oil 14LPA,urban,Hindu,132,,4969
P4970,34,Female,MSC B.Ed,Banerjee,Asst Professor in Govt College,urban,Hindu,162,,4970
P4971,34,Male,MBA,Kayastha,Business,rural,Hindu,157,,4971
P4972,18,Male,MA,Kayastha,Project Manager at IBM-35LPA,rural,Hindu,157,,4972
P4973,29,Male,MSC B.Ed,Brahmin,MBA-10LPA,urban,Hindu,157,,4973
P4974,31,Female,B.Tech,Baisya,Asst Professor in Govt College,rural,Hindu,132,,4974
P4975,25,Female,NIT,Brahmin,College lecturer,urban,Hindu,157,,4975
P4976,18,Female,MA B.Ed,Brahmin,Law Firm,urban,Hindu,132,,4976
P4977,38,Male,B.Tech,Brahmin,Asst Professor,rural,Hindu,162,,4977
P4978,37,Female,B.com,Brahmin,Bank,rural,Hindu,157,,4978
P4979,31,Male,BSc,Kayastha,Bank Manager,urban,Hindu,162,,4979
P4980,22,Female,MBA,Pal,MBA-10LPA,urban,Hindu,152,,4980
P4981,18,Male,MA,Brahmin,B.Tech 10LPA,rural,Hindu,152,,4981
P4982,21,Male,BA,Sunni,MNC,urban,Hindu,154,,4982
P4983,30,Female,"M.SC,PHD",Brahmin,Advocate,rural,Hindu,152,,4983
P4984,24,Female,BA,Brahmin,IT Engineer(U.K.),rural,Christian,132,,4984
P4985,31,Male,MSC B.Ed,Kayastha,Business,urban,Hindu,132,,4985
P4986,22,Female,B.Tech,Pal,MNC-IT,urban,Hindu,162,,4986
P4987,38,Male,MBA,Kayastha,Bank Manager,urban,Hindu,132,,4987
P4988,32,Female,MA B.Ed,Kayastha,Professor,urban,Hindu,154,,4988
P4989,39,Female,IIT,Kayastha,Working IN U.S.,rural,Muslim,154,,4989
P4990,36,Female,MSC B.Ed,Kayastha,MNC-IT,urban,Sikh,162,,4990
P4991,28,Female,MSC B.Ed,Kayastha,College lecturer,urban,Hindu,157,,4991
P4992,33,Male,B.Tech,Brahmin,Bank Manager,urban,Hindu,152,,4992
P4993,21,Male,MSC B.Ed,Sunni,Working IN U.S.,rural,Sikh,152,,4993
P4994,39,Male,B.Tech,Kayastha,B.Tech MBA Pvt 10LPA,rural,Hindu,157,,4994
P4995,19,Female,B.Tech,Kayastha,MNC-IT,urban,Hindu,162,,4995
P4996,31,Male,MSC B.Ed,Brahmin,Business,rural,Hindu,162,,4996
P4997,36,Female,B.Tech,Kayastha,College lecturer,urban,Hindu,162,,4997
P4998,28,Male,BSc,Brahmin,Business,urban,Hindu,162,,4998
P4999,20,Male,IIT,Brahmin,MNC 18LPA,urban,Hindu,152,,4999
P5000,32,Female,MBA,Kayastha,Bank,urban,Hindu,152,,5000
P5001,25,Female,B.Tech,Kayastha,Business,urban,Hindu,162,,5001
P5002,22,Female,B.Tech MBA,Brahmin,IT,urban,Hindu,157,,5002
P5003,19,Male,B.Tech MBA,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,152,,5003
P5004,31,Female,B.Tech,Brahmin,Asst Professor in Govt College,urban,Others,152,,5004
P5005,28,Male,B.Tech,Baisya,College lecturer,rural,Hindu,154,,5005
P5006,34,Male,BA,SC,IT,urban,Hindu,162,,5006
P5007,38,Male,MBA,Kayastha,MNC-IT,rural,Hindu,162,,5007
P5008,34,Female,IIT,Brahmin,MNC 9LPA,urban,Hindu,162,,5008
P5009,30,Female,MA,Kayastha,B.Tech 10LPA,rural,Hindu,154,,5009
P5010,19,Female,"M.Tech,PHD",Gandha Banik,Railway Asst. Engineer,rural,Hindu,154,,5010
P5011,29,Female,IIT,SC,Bank,rural,Hindu,154,,5011
P5012,23,Female,MA B.Ed,Brahmin,MNC-IT,rural,Hindu,154,,5012
P5013,35,Female,B.Tech MBA,SC,MNC 9LPA,rural,Hindu,132,,5013
P5014,26,Male,MSC B.Ed,Barujibi,Professor,urban,Hindu,132,,5014
P5015,31,Female,B.Tech MBA,Kayastha,MNC,rural,Hindu,157,,5015
P5016,24,Male,IIT,Kayastha,MNC-IT,urban,Muslim,132,,5016
P5017,36,Female,LLB,General,Business,urban,Hindu,162,,5017
P5018,22,Female,B.Tech,Baisya,Business,urban,Hindu,157,,5018
P5019,39,Male,M.Tech,Brahmin,Advocate,urban,Hindu,157,,5019
P5020,24,Female,NIT,Namasudra,IT,rural,Hindu,152,,5020
P5021,38,Male,IIT,Kayastha,Law Firm,rural,Hindu,157,,5021
P5022,24,Female,B.Tech,Brahmin,Business,urban,Hindu,157,,5022
P5023,38,Male,MBA,Mukherjee,MNC,urban,Hindu,152,,5023
P5024,32,Female,BA B.Ed,Kayastha,MNC,rural,Hindu,152,,5024
P5025,37,Female,MBA,Brahmin,MBA-10LPA,rural,Hindu,157,,5025
P5026,36,Male,MBA,Mahishya,Bank Manager,urban,Hindu,162,,5026
P5027,22,Female,IIT,Subarna Banik,Pharma Co B'loe,urban,Hindu,162,,5027
P5028,23,Female,MBA,Mukherjee,MNC-IT,urban,Hindu,132,,5028
P5029,24,Female,B.Tech,Pal,Bank,rural,Hindu,132,,5029
P5030,21,Female,IIT,Sunni,MNC-IT,urban,Hindu,162,,5030
P5031,28,Female,B.Tech,Namasudra,Advocate,rural,Hindu,154,,5031
P5032,31,Male,BA,Kayastha,Bank,rural,Hindu,154,,5032
P5033,23,Male,MA B.Ed,Kayastha,Business,urban,Hindu,162,,5033
P5034,34,Male,MBA,Brahmin,MBA 12LPA,rural,Hindu,157,,5034
P5035,27,Male,B.Tech,Kayastha,MNC-IT,rural,Muslim,154,,5035
P5036,28,Male,MSC B.Ed,Kayastha,MNC-IT,urban,Hindu,154,,5036
P5037,29,Male,IIT,Kayastha,MBA 12LPA,rural,Hindu,157,,5037
P5038,29,Female,B.Tech,Brahmin,Business,urban,Hindu,162,,5038
P5039,25,Male,MSC B.Ed,Brahmin,B.Tech 10LPA,rural,Hindu,152,,5039
P5040,24,Female,B.Tech,Brahmin,Business,urban,Hindu,157,,5040
P5041,31,Female,MSC B.Ed,Brahmin,IT,rural,Hindu,157,,5041
P5042,24,Male,B.Tech,Kayastha,MNC,urban,Hindu,132,,5042
P5043,35,Female,MA B.Ed,Kayastha,M.Teach 14LPA,urban,Hindu,132,,5043
P5044,20,Female,IIT,Kayastha,Business,rural,Hindu,154,,5044
P5045,26,Female,MA,Sadgop,B.Tech 10LPA,rural,Others,132,,5045
P5046,37,Female,MA,Kayastha,Bank Manager,rural,Hindu,152,,5046
P5047,26,Male,BSc,Brahmin,MNC 18LPA,rural,Hindu,154,,5047
P5048,20,Male,MSC B.Ed,Tili,Working at Indian Oil 14LPA,urban,Hindu,157,,5048
P5049,19,Female,BA,SC,B.Tech 10LPA,rural,Hindu,154,,5049
P5050,33,Female,LLB,Kayastha,MNC-IT,rural,Hindu,154,,5050
P5051,19,Male,BA,Kayastha,B.Tech 15LPA,urban,Hindu,157,,5051
P5052,34,Female,IIT,Kayastha,MBA 12LPA,rural,Hindu,152,,5052
P5053,21,Female,BA,Kayastha,B.Tech 10LPA,urban,Hindu,132,,5053
P5054,29,Female,Bcom,Mukherjee,Working at TCS,urban,Hindu,162,,5054
P5055,35,Female,MA,SC,College lecturer,urban,Hindu,157,,5055
P5056,32,Female,MA,Kayastha,MNC-IT,urban,Hindu,152,,5056
P5057,27,Male,B.Tech MBA,Kayastha,MNC-IT,urban,Hindu,132,,5057
P5058,21,Female,B.Tech,Brahmin,Business,rural,Muslim,154,,5058
P5059,27,Female,B.Tech MBA,Kayastha,Officer in Central Govt.,rural,Hindu,152,,5059
P5060,20,Female,MA,Kayastha,Researcg-Scholar-germany,rural,Hindu,162,,5060
P5061,30,Female,MA B.Ed,Namasudra,MNC-IT,rural,Hindu,162,,5061
P5062,24,Female,M.Tech,Kayastha,IT,urban,Hindu,132,,5062
P5063,29,Male,BSc,Kayastha,Digital Marketting B'lore,rural,Hindu,154,,5063
P5064,33,Male,MSC B.Ed,Brahmin,Working at Indian Oil 14LPA,rural,Muslim,154,,5064
P5065,27,Male,MSC B.Ed,Brahmin,Project Manager at IBM-35LPA,urban,Hindu,162,,5065
P5066,20,Female,MA B.Ed,Kayastha,MNC,urban,Hindu,132,,5066
P5067,29,Male,M.Tech,Brahmin,Working at Indian Oil 14LPA,urban,Hindu,162,,5067
P5068,21,Male,MA B.Ed,Mahishya,Business,rural,Hindu,162,,5068
P5069,30,Female,MA,Mahishya,IT,urban,Hindu,157,,5069
P5070,32,Male,B.Tech,Kayastha,IT,rural,Hindu,157,,5070
P5071,36,Male,B.Tech,Mahishya,Bank,urban,Hindu,162,,5071
P5072,36,Male,IIT,Kayastha,Govt job,urban,Hindu,162,,5072
P5073,26,Male,MBA,Brahmin,MNC 9LPA,urban,Hindu,157,,5073
P5074,24,Female,B.Tech,Kayastha,IT,urban,Hindu,162,,5074
P5075,20,Male,MA B.Ed,Kayastha,Project Manager at IBM-35LPA,urban,Hindu,132,,5075
P5076,30,Male,BA B.Ed,Baisya,MNC-IT,rural,Christian,162,,5076
P5077,29,Male,MBA,Baisya,Bank,urban,Hindu,162,,5077
P5078,29,Male,M.Tech,General,IT,rural,Hindu,162,,5078
P5079,32,Female,NIT,Sunni,MBA 12LPA,rural,Hindu,132,,5079
P5080,27,Male,MBA,Brahmin,Business,rural,Hindu,152,,5080
P5081,23,Male,BA,Banerjee,Asst Professor in Govt College,rural,Hindu,162,,5081
P5082,19,Male,B.Tech MBA,Brahmin,IT,urban,Hindu,162,,5082
P5083,27,Male,MBA,Brahmin,B.Tech 10LPA,urban,Christian,154,,5083
P5084,23,Female,BA,Kayastha,MBA 12LPA,urban,Hindu,162,,5084
P5085,21,Female,MA B.Ed,Brahmin,MBA-10LPA,rural,Hindu,157,,5085
P5086,23,Female,B.Tech,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,162,,5086
P5087,22,Male,MA,Kayastha,IT,urban,Hindu,162,,5087
P5088,18,Female,MSC B.Ed,Kayastha,B.Tech 10LPA,rural,Hindu,157,,5088
P5089,33,Female,B.Tech MBA,Kayastha,Asst Professor,urban,Hindu,162,,5089
P5090,19,Female,B.Tech,Sadgop,Working at TCS,urban,Hindu,162,,5090
P5091,20,Male,MA,Kayastha,Project Manager at IBM-35LPA,rural,Hindu,162,,5091
P5092,22,Male,MA B.Ed,Kayastha,Asst Professor in Govt College,urban,Hindu,132,,5092
P5093,21,Male,MSC B.Ed,Brahmin,Professor,rural,Hindu,162,,5093
P5094,38,Male,B.com,Brahmin,Project Manager at IBM-35LPA,rural,Hindu,157,,5094
P5095,25,Male,B.Tech,Kayastha,Railway Asst. Engineer,urban,Hindu,157,,5095
P5096,22,Male,B.Tech,Kayastha,B.Tech 15LPA,urban,Hindu,132,,5096
P5097,19,Male,B.Tech,Brahmin,Professor,rural,Hindu,162,,5097
P5098,30,Male,BSc,Namasudra,Researcg-Scholar-germany,rural,Hindu,132,,5098
P5099,38,Female,B.Tech MBA,Brahmin,Bank,urban,Hindu,152,,5099
P5100,25,Female,B.Tech MBA,Barujibi,MNC 9LPA,rural,Hindu,157,,5100
P5101,39,Female,MBA,Kayastha,IT,rural,Hindu,157,,5101
P5102,36,Female,B.Tech,Napit,Asst Professor in Govt College,rural,Hindu,152,,5102
P5103,37,Male,B.Tech,Brahmin,M.Teach 14LPA,urban,Hindu,157,,5103
P5104,21,Male,BA,Namasudra,B.Tech 10LPA,rural,Hindu,132,,5104
P5105,28,Female,BA,Banerjee,MNC-IT,urban,Hindu,157,,5105
P5106,35,Male,B.Tech,Kayastha,Bank,rural,Hindu,152,,5106
P5107,23,Male,IIT,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,132,,5107
P5108,36,Male,MA,Kayastha,Law Firm,rural,Hindu,132,,5108
P5109,34,Female,B.Tech MBA,Kayastha,Law Firm,urban,Hindu,154,,5109
P5110,21,Male,MSC B.Ed,Kayastha,Bank,rural,Hindu,157,,5110
P5111,18,Female,B.Tech,Kumbhakar,Researcg-Scholar-germany,rural,Hindu,154,,5111
P5112,26,Female,MBA,Kayastha,Bank Manager,urban,Hindu,132,,5112
P5113,18,Female,MSC B.Ed,Kayastha,Business,rural,Hindu,162,,5113
