,Age_at_Marriage,Gender,Education_Level,Caste_Match,Religion,Urban_Rural,Marital_Satisfaction,Divorce_Status,Income_Level,Spouse_Working,Inter-Caste,Inter-Religion
5079,28,Female,Postgraduate,Same,Hindu,Urban,High,No,Middle,No,Yes,No
5080,33,Female,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
5081,30,Female,School,Same,Hindu,Urban,Low,No,Middle,Yes,No,No
5082,26,Female,Graduate,Different,Hindu,Urban,Medium,No,High,Yes,No,Yes
5083,39,Male,Postgraduate,Same,Hindu,Rural,Medium,No,Low,No,No,No
5084,20,Male,Postgraduate,Same,Hindu,Rural,Medium,Yes,Middle,Yes,No,No
5085,36,Male,Postgraduate,Same,Muslim,Urban,High,No,High,No,No,No
5086,39,Female,Graduate,Different,Hindu,Urban,Medium,Yes,High,No,No,No
5087,21,Male,School,Same,Hindu,Rural,High,No,Low,Yes,No,No
5088,39,Male,PhD,Different,Muslim,Urban,High,No,Middle,Yes,No,No
5089,33,Male,Postgraduate,Different,Muslim,Urban,Low,No,Low,No,No,No
5090,33,Female,Graduate,Different,Hindu,Urban,Low,No,High,Yes,Yes,No
5091,32,Female,PhD,Same,Hindu,Rural,High,No,Middle,No,No,No
5092,20,Female,Postgraduate,Same,Hindu,Rural,Low,No,High,No,No,No
5093,30,Female,Postgraduate,Different,Hindu,Urban,Medium,Yes,High,No,Yes,No
5094,32,Female,School,Same,Hindu,Urban,Low,No,Low,Yes,No,No
5095,21,Female,Graduate,Same,Hindu,Urban,High,No,Low,Yes,No,No
5096,39,Female,Postgraduate,Same,Hindu,Rural,High,No,High,No,Yes,No
5097,21,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
5098,33,Male,Graduate,Same,Christian,Urban,Low,Yes,Low,No,No,No
5099,23,Male,Postgraduate,Same,Muslim,Rural,Medium,No,Middle,No,Yes,No
5100,25,Male,Graduate,Same,Hindu,Rural,Medium,No,Low,No,No,No
5101,29,Male,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
5102,36,Female,Postgraduate,Different,Hindu,Urban,Low,No,Middle,Yes,Yes,Yes
5103,31,Female,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
5104,28,Male,Graduate,Same,Hindu,Urban,Medium,Yes,Middle,Yes,Yes,Yes
5105,37,Female,Graduate,Different,Christian,Rural,Medium,No,Middle,Yes,No,No
5106,23,Female,School,Different,Hindu,Rural,Medium,No,Middle,Yes,Yes,No
5107,24,Female,Postgraduate,Different,Hindu,Rural,High,No,Middle,No,No,No
5108,19,Male,Graduate,Different,Christian,Urban,Low,Yes,High,No,Yes,Yes
5109,34,Female,PhD,Same,Muslim,Urban,Medium,No,Middle,No,No,Yes
5110,22,Male,School,Same,Hindu,Rural,High,No,Middle,No,No,No
5111,21,Male,Postgraduate,Different,Hindu,Urban,Low,No,Middle,Yes,Yes,No
5112,32,Male,Graduate,Same,Christian,Urban,Low,No,Low,Yes,No,Yes
5113,35,Male,School,Same,Hindu,Urban,High,No,Middle,No,No,No
5114,20,Male,PhD,Same,Hindu,Urban,High,No,Low,No,Yes,No
5115,33,Male,Postgraduate,Different,Hindu,Urban,High,Yes,Middle,No,No,No
5116,33,Female,Graduate,Same,Sikh,Urban,Medium,No,Middle,Yes,Yes,No
5117,22,Male,Postgraduate,Same,Hindu,Urban,Low,No,Low,Yes,No,No
5118,21,Female,School,Same,Hindu,Rural,High,No,Middle,Yes,No,No
5119,28,Male,Graduate,Same,Hindu,Urban,High,No,Middle,No,No,No
5120,19,Female,School,Same,Others,Urban,High,No,Middle,Yes,No,Yes
5121,20,Male,School,Different,Muslim,Urban,Medium,No,High,No,No,No
5122,31,Female,Graduate,Same,Sikh,Rural,Low,No,Middle,No,No,Yes
5123,27,Female,School,Same,Hindu,Urban,Medium,No,Low,No,No,No
5124,32,Female,Graduate,Same,Hindu,Rural,Low,No,High,No,No,No
5125,18,Female,Postgraduate,Different,Muslim,Rural,High,No,High,No,No,No
5126,39,Male,Postgraduate,Same,Hindu,Rural,Low,Yes,Middle,No,No,Yes
5127,31,Male,Graduate,Same,Hindu,Urban,High,No,Low,Yes,No,No
5128,21,Female,School,Same,Hindu,Rural,Medium,No,Low,No,No,No
5129,28,Female,Postgraduate,Different,Christian,Rural,High,Yes,Low,No,No,No
5130,20,Male,PhD,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
5131,33,Male,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,No,Yes,Yes
5132,19,Female,Graduate,Same,Sikh,Rural,High,No,High,Yes,No,No
5133,28,Female,School,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
5134,37,Male,Graduate,Same,Muslim,Urban,Medium,Yes,Middle,No,No,No
5135,30,Female,Postgraduate,Same,Muslim,Rural,Medium,No,High,No,Yes,No
5136,25,Female,Graduate,Same,Hindu,Rural,Low,No,Middle,Yes,Yes,Yes
5137,27,Male,PhD,Same,Christian,Rural,High,No,Middle,Yes,No,Yes
5138,21,Female,School,Same,Hindu,Rural,Medium,No,Middle,Yes,Yes,No
5139,34,Female,Graduate,Same,Christian,Urban,Medium,No,Middle,No,Yes,Yes
5140,36,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
5141,27,Female,Graduate,Same,Hindu,Rural,Medium,No,High,Yes,No,Yes
5142,36,Male,Graduate,Different,Hindu,Rural,High,No,Low,No,No,No
5143,22,Male,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
5144,24,Female,School,Different,Hindu,Urban,Medium,No,High,No,No,Yes
5145,20,Female,Graduate,Same,Muslim,Urban,High,No,Middle,Yes,No,Yes
5146,30,Female,School,Same,Hindu,Urban,High,No,High,Yes,No,No
5147,30,Female,School,Same,Muslim,Urban,High,No,Low,No,No,No
5148,30,Male,PhD,Same,Others,Rural,Medium,No,Low,Yes,Yes,Yes
5149,20,Male,School,Different,Hindu,Rural,High,No,Low,No,No,Yes
5150,39,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
5151,37,Female,Graduate,Same,Others,Rural,Medium,Yes,Low,Yes,Yes,No
5152,36,Female,Graduate,Same,Sikh,Rural,Medium,No,High,Yes,Yes,No
5153,19,Female,PhD,Same,Hindu,Rural,Medium,No,High,No,No,No
5154,29,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
5155,31,Female,Postgraduate,Same,Christian,Urban,Medium,No,Middle,Yes,No,Yes
5156,39,Male,School,Different,Muslim,Urban,Low,No,High,No,Yes,No
5157,23,Female,Graduate,Same,Muslim,Urban,High,No,Middle,Yes,No,No
5158,28,Male,Postgraduate,Same,Hindu,Rural,High,No,Low,No,No,No
5159,22,Female,School,Same,Hindu,Urban,High,No,Middle,No,Yes,No
5160,21,Male,Postgraduate,Same,Hindu,Rural,Medium,No,High,Yes,No,Yes
5161,34,Male,Postgraduate,Same,Sikh,Urban,Medium,No,Middle,Yes,No,No
5162,31,Male,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
5163,23,Female,Postgraduate,Different,Muslim,Rural,High,No,Middle,Yes,No,No
5164,32,Female,Postgraduate,Same,Muslim,Rural,Low,No,Middle,No,Yes,Yes
5165,36,Female,School,Same,Hindu,Rural,High,No,Low,No,No,No
5166,30,Female,Postgraduate,Different,Christian,Urban,Medium,No,Middle,Yes,No,No
5167,20,Female,Graduate,Same,Hindu,Urban,High,No,Low,Yes,No,No
5168,25,Male,School,Same,Muslim,Urban,High,No,Low,Yes,No,No
5169,24,Female,Graduate,Different,Hindu,Urban,High,No,Middle,Yes,Yes,No
5170,18,Female,PhD,Same,Hindu,Rural,Low,No,Middle,No,No,Yes
5171,19,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,No,Yes,No
5172,30,Male,School,Different,Muslim,Urban,Medium,No,Low,Yes,Yes,No
5173,18,Male,School,Different,Hindu,Urban,High,No,High,Yes,Yes,No
5174,30,Female,PhD,Same,Hindu,Rural,Low,No,Middle,No,No,Yes
5175,18,Male,School,Same,Muslim,Rural,Low,No,Middle,Yes,No,No
5176,24,Female,Graduate,Same,Hindu,Urban,Medium,No,High,No,No,No
5177,38,Female,School,Same,Hindu,Urban,High,No,High,No,No,No
5178,34,Male,PhD,Different,Hindu,Urban,Medium,Yes,Low,No,No,No
5179,20,Male,Graduate,Same,Others,Urban,Medium,No,Low,Yes,Yes,No
5180,22,Female,School,Same,Sikh,Rural,Medium,No,Low,No,No,No
5181,26,Male,Graduate,Same,Hindu,Rural,High,Yes,Middle,No,No,No
5182,18,Female,Graduate,Same,Sikh,Urban,High,No,Middle,No,No,No
5183,36,Male,Graduate,Same,Christian,Urban,High,No,Low,No,No,No
5184,36,Male,Postgraduate,Different,Hindu,Rural,Medium,No,Low,Yes,No,No
5185,35,Female,School,Same,Muslim,Rural,Medium,No,Middle,Yes,No,No
5186,24,Female,PhD,Different,Hindu,Urban,High,No,Middle,No,Yes,No
5187,20,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
5188,34,Female,School,Different,Hindu,Urban,Low,No,High,Yes,No,No
5189,21,Female,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,Yes,Yes
5190,31,Male,School,Same,Sikh,Urban,Medium,No,Middle,No,No,Yes
5191,37,Female,Graduate,Same,Hindu,Urban,Medium,No,High,No,Yes,No
5192,20,Male,PhD,Same,Sikh,Rural,High,No,Low,No,No,No
5193,19,Female,Graduate,Different,Hindu,Urban,Medium,No,High,Yes,No,No
5194,30,Female,Postgraduate,Different,Muslim,Urban,High,No,Middle,Yes,No,No
5195,38,Female,Postgraduate,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
5196,20,Male,Graduate,Same,Muslim,Rural,Medium,No,Low,Yes,Yes,No
5197,31,Female,Postgraduate,Different,Christian,Rural,Medium,No,Low,Yes,No,No
5198,32,Male,Graduate,Same,Hindu,Rural,High,No,High,Yes,Yes,No
5199,24,Female,School,Different,Hindu,Rural,High,No,High,No,No,No
5200,33,Female,School,Different,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
5201,26,Female,Graduate,Same,Muslim,Rural,Medium,Yes,Middle,No,No,Yes
5202,18,Male,School,Same,Christian,Urban,Low,No,Low,No,No,No
5203,39,Male,School,Different,Hindu,Urban,Medium,No,Middle,Yes,No,Yes
5204,31,Male,Graduate,Same,Others,Rural,Medium,No,Low,Yes,No,No
5205,34,Female,Postgraduate,Same,Muslim,Urban,Medium,No,Middle,Yes,No,No
5206,34,Female,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
5207,34,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,No,No,No
5208,24,Male,Graduate,Same,Muslim,Rural,Medium,No,Middle,No,No,No
5209,32,Female,PhD,Same,Christian,Rural,Medium,No,Middle,No,Yes,No
5210,26,Female,School,Same,Muslim,Urban,Medium,No,Middle,No,No,No
5211,28,Female,Graduate,Different,Hindu,Urban,Medium,No,Low,No,Yes,No
5212,38,Female,School,Different,Muslim,Rural,Low,No,High,No,Yes,Yes
5213,35,Male,Graduate,Same,Muslim,Urban,Low,No,High,Yes,No,No
5214,23,Male,Graduate,Same,Hindu,Urban,High,Yes,High,No,No,No
5215,37,Female,Graduate,Same,Muslim,Rural,High,No,Middle,Yes,No,No
5216,19,Male,Postgraduate,Same,Hindu,Urban,Low,No,High,Yes,Yes,No
5217,22,Male,School,Same,Christian,Rural,Medium,No,Middle,No,Yes,Yes
5218,33,Female,School,Same,Hindu,Urban,High,No,Middle,Yes,No,Yes
5219,19,Male,School,Same,Christian,Rural,Low,No,Low,Yes,No,Yes
5220,31,Female,School,Same,Muslim,Rural,Medium,No,Low,Yes,No,No
5221,29,Female,Graduate,Different,Muslim,Urban,Medium,No,Middle,No,No,No
5222,19,Male,PhD,Same,Christian,Rural,High,No,High,No,Yes,No
5223,26,Female,PhD,Same,Hindu,Rural,Low,No,Middle,Yes,No,No
5224,28,Male,Graduate,Same,Others,Urban,High,No,Middle,No,Yes,No
5225,30,Male,Graduate,Same,Muslim,Urban,High,No,Middle,Yes,No,No
5226,32,Female,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
5227,29,Female,Graduate,Same,Hindu,Rural,Medium,No,Low,Yes,No,No
5228,27,Female,School,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
5229,37,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,No,Yes,No
5230,37,Female,Graduate,Same,Muslim,Urban,Medium,No,High,No,No,No
5231,37,Male,Postgraduate,Same,Hindu,Urban,High,No,Low,Yes,No,Yes
5232,33,Male,PhD,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
5233,28,Male,PhD,Same,Hindu,Urban,Medium,No,High,Yes,Yes,No
5234,18,Female,Graduate,Same,Hindu,Rural,Low,No,High,Yes,Yes,No
5235,27,Female,School,Same,Hindu,Rural,High,No,High,Yes,Yes,Yes
5236,34,Female,Postgraduate,Different,Muslim,Urban,Medium,No,Low,Yes,Yes,No
5237,22,Female,School,Different,Hindu,Rural,Low,No,Middle,Yes,No,No
5238,36,Female,School,Different,Muslim,Urban,Low,No,Middle,No,Yes,No
5239,22,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,No,Yes,No
5240,21,Female,School,Same,Others,Urban,Medium,No,Middle,Yes,Yes,Yes
5241,36,Male,Graduate,Same,Hindu,Urban,High,No,Middle,Yes,No,No
5242,30,Female,Postgraduate,Different,Hindu,Rural,Medium,No,Low,Yes,No,No
5243,38,Female,Graduate,Same,Hindu,Urban,High,No,Middle,No,No,No
5244,22,Male,School,Same,Muslim,Rural,High,No,Middle,No,No,No
5245,31,Male,Graduate,Same,Hindu,Rural,Medium,No,High,Yes,No,No
5246,21,Male,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
5247,25,Male,Graduate,Same,Sikh,Urban,Low,No,Middle,Yes,No,No
5248,26,Female,School,Same,Others,Urban,Low,No,Middle,Yes,No,No
5249,20,Male,School,Same,Hindu,Rural,Low,No,Middle,No,Yes,No
5250,21,Male,Graduate,Same,Others,Urban,Medium,No,Middle,Yes,Yes,Yes
5251,22,Female,School,Same,Others,Rural,Medium,No,Middle,Yes,No,No
5252,36,Female,School,Same,Muslim,Urban,Low,Yes,Low,No,No,No
5253,19,Male,School,Same,Hindu,Rural,Medium,No,High,Yes,Yes,Yes
5254,31,Female,School,Same,Others,Rural,Medium,No,Low,Yes,No,No
5255,24,Male,School,Same,Hindu,Rural,Low,No,Middle,Yes,Yes,No
5256,28,Male,School,Same,Muslim,Urban,Medium,No,High,Yes,No,No
5257,21,Female,Postgraduate,Same,Hindu,Urban,High,No,Low,No,No,No
5258,31,Female,School,Same,Muslim,Rural,Low,No,Middle,No,No,No
5259,35,Male,School,Same,Christian,Urban,Medium,No,Low,Yes,No,No
5260,23,Female,School,Same,Hindu,Urban,Medium,No,Low,No,No,No
5261,22,Male,Postgraduate,Same,Muslim,Rural,High,No,Middle,Yes,No,Yes
5262,36,Male,Postgraduate,Same,Hindu,Urban,High,Yes,Middle,Yes,Yes,Yes
5263,31,Female,School,Different,Hindu,Rural,Medium,No,High,Yes,No,Yes
5264,28,Male,PhD,Same,Hindu,Urban,High,Yes,Middle,Yes,No,Yes
5265,33,Male,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
5266,22,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
5267,20,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
5268,25,Male,PhD,Different,Hindu,Rural,Medium,No,Middle,No,No,No
5269,20,Male,Graduate,Different,Hindu,Urban,Low,No,High,Yes,Yes,Yes
5270,29,Male,Graduate,Different,Muslim,Urban,Medium,No,Low,No,No,No
5271,30,Male,Postgraduate,Same,Hindu,Rural,High,No,Middle,No,Yes,Yes
5272,25,Female,Graduate,Same,Hindu,Rural,High,Yes,High,Yes,Yes,No
5273,34,Female,School,Different,Hindu,Rural,Medium,No,High,No,No,No
5274,33,Male,School,Same,Hindu,Urban,Low,No,High,No,No,No
5275,33,Female,Graduate,Same,Hindu,Rural,Medium,No,Low,Yes,No,No
5276,28,Male,Graduate,Same,Muslim,Urban,Medium,No,Low,Yes,Yes,No
5277,25,Male,School,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,Yes
5278,24,Male,Graduate,Same,Hindu,Rural,Low,No,High,No,No,No
5279,21,Male,Graduate,Same,Hindu,Urban,Medium,No,High,No,No,No
5280,34,Male,School,Same,Muslim,Rural,Low,No,Low,Yes,No,No
5281,32,Female,Graduate,Different,Hindu,Rural,High,No,Middle,No,No,No
5282,26,Male,School,Same,Christian,Urban,High,No,High,Yes,No,Yes
5283,30,Male,PhD,Same,Hindu,Rural,Low,No,Middle,Yes,No,No
5284,21,Female,Graduate,Same,Christian,Rural,High,No,Middle,No,No,Yes
5285,24,Male,PhD,Same,Hindu,Urban,Low,No,Middle,Yes,No,No
5286,32,Female,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,Yes
5287,25,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
5288,29,Female,Graduate,Same,Hindu,Rural,Low,No,Middle,Yes,No,No
5289,29,Male,Graduate,Different,Hindu,Rural,Medium,No,Middle,No,Yes,No
5290,38,Female,School,Same,Others,Urban,Medium,No,Low,Yes,Yes,No
5291,31,Male,Graduate,Same,Muslim,Rural,Low,No,Middle,Yes,No,No
5292,39,Female,School,Same,Hindu,Urban,Medium,No,Low,No,No,No
5293,39,Female,Postgraduate,Same,Hindu,Rural,High,No,Low,Yes,Yes,No
5294,19,Female,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
5295,22,Female,Postgraduate,Different,Muslim,Urban,Medium,No,Low,Yes,No,No
5296,26,Male,School,Same,Muslim,Rural,High,Yes,Low,No,Yes,Yes
5297,26,Female,School,Same,Others,Urban,Medium,No,Middle,Yes,No,No
5298,29,Female,Graduate,Same,Hindu,Rural,Low,No,Middle,Yes,No,No
5299,38,Male,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
5300,23,Female,Graduate,Different,Others,Rural,High,No,Middle,No,Yes,No
5301,30,Female,Graduate,Same,Hindu,Urban,Low,No,Low,Yes,No,No
5302,33,Male,Postgraduate,Same,Christian,Urban,Medium,No,Middle,Yes,No,No
5303,33,Male,Postgraduate,Same,Hindu,Urban,High,No,Middle,Yes,No,No
5304,20,Female,School,Different,Christian,Urban,High,No,Low,Yes,No,No
5305,28,Female,Postgraduate,Same,Hindu,Urban,High,No,Middle,No,No,Yes
5306,29,Female,School,Same,Muslim,Rural,High,No,Middle,No,No,No
5307,20,Female,PhD,Different,Muslim,Rural,Medium,No,Middle,Yes,Yes,Yes
5308,35,Male,Postgraduate,Different,Hindu,Urban,Medium,No,High,Yes,No,No
5309,26,Female,Graduate,Different,Hindu,Urban,Low,No,Middle,Yes,No,No
5310,28,Female,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
5311,20,Male,Graduate,Same,Sikh,Urban,High,No,Low,Yes,No,No
5312,20,Male,School,Same,Others,Rural,Medium,No,Low,Yes,No,No
5313,31,Male,Graduate,Same,Hindu,Urban,High,No,Middle,No,Yes,No
5314,36,Female,PhD,Same,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
5315,19,Male,Postgraduate,Same,Christian,Rural,Medium,No,Middle,Yes,No,No
5316,28,Female,School,Same,Hindu,Urban,High,No,Low,No,Yes,No
5317,28,Male,Postgraduate,Same,Sikh,Urban,Medium,No,Low,Yes,No,No
5318,25,Female,School,Different,Hindu,Urban,Medium,No,Low,No,Yes,No
5319,35,Male,Postgraduate,Same,Others,Urban,High,No,High,Yes,No,No
5320,38,Female,School,Same,Hindu,Urban,High,No,High,Yes,No,No
5321,32,Male,PhD,Same,Hindu,Rural,Medium,No,Low,Yes,Yes,Yes
5322,22,Female,Postgraduate,Same,Sikh,Rural,Medium,No,Low,Yes,No,No
5323,22,Female,School,Same,Muslim,Urban,Medium,No,Low,Yes,No,No
5324,32,Male,Graduate,Same,Others,Rural,Medium,No,Middle,No,No,No
5325,19,Female,Graduate,Same,Muslim,Rural,Medium,No,Middle,Yes,No,No
5326,24,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
5327,37,Male,Graduate,Different,Hindu,Rural,High,No,Low,No,Yes,No
5328,31,Male,PhD,Same,Hindu,Urban,High,No,Middle,Yes,No,No
5329,25,Female,Postgraduate,Different,Muslim,Urban,Low,No,High,Yes,No,Yes
5330,33,Female,Graduate,Same,Hindu,Urban,Medium,No,High,No,No,No
5331,23,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,Yes,No
5332,21,Female,Graduate,Different,Hindu,Urban,High,No,Low,No,No,No
5333,29,Male,Graduate,Different,Christian,Urban,High,No,Middle,No,Yes,No
5334,19,Male,School,Different,Muslim,Urban,Low,No,High,Yes,No,No
5335,25,Female,School,Same,Hindu,Rural,Low,No,High,No,No,Yes
5336,24,Female,Postgraduate,Same,Hindu,Urban,Low,Yes,Middle,No,Yes,Yes
5337,18,Female,Graduate,Different,Hindu,Urban,Medium,No,High,No,Yes,Yes
5338,38,Male,School,Different,Muslim,Rural,Medium,No,Middle,Yes,No,No
5339,19,Female,Graduate,Different,Muslim,Urban,Low,No,Middle,Yes,No,No
5340,20,Female,Graduate,Same,Christian,Urban,Medium,No,Middle,Yes,No,No
5341,28,Male,Graduate,Different,Hindu,Rural,Low,No,High,No,No,Yes
5342,39,Female,Graduate,Different,Hindu,Rural,High,No,Middle,Yes,No,No
5343,25,Male,School,Different,Hindu,Urban,Low,No,Middle,Yes,Yes,Yes
5344,20,Female,School,Different,Muslim,Urban,Medium,No,Low,Yes,No,Yes
5345,30,Female,Graduate,Same,Hindu,Urban,High,No,Low,No,No,No
5346,36,Male,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
5347,20,Male,PhD,Same,Hindu,Rural,Medium,No,Middle,No,No,No
5348,38,Male,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
5349,34,Female,School,Same,Hindu,Urban,Low,No,High,Yes,No,No
5350,22,Female,PhD,Different,Christian,Urban,Medium,No,Middle,No,No,Yes
5351,18,Female,School,Same,Muslim,Urban,High,No,Middle,No,Yes,Yes
5352,25,Female,Postgraduate,Same,Hindu,Urban,High,No,High,No,Yes,Yes
5353,29,Female,School,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
5354,25,Female,School,Different,Hindu,Rural,High,No,Middle,Yes,No,No
5355,29,Male,Graduate,Same,Others,Urban,Medium,No,Low,Yes,No,No
5356,23,Female,School,Same,Muslim,Urban,Medium,No,Low,Yes,Yes,No
5357,20,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,Yes,No
5358,30,Male,School,Same,Hindu,Rural,Medium,No,Middle,No,Yes,No
5359,36,Female,School,Same,Muslim,Rural,Medium,No,Middle,No,No,Yes
5360,35,Female,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,No,No,No
5361,25,Female,Graduate,Same,Muslim,Urban,High,No,Middle,Yes,No,No
5362,22,Female,School,Same,Hindu,Urban,Medium,No,Middle,No,No,No
5363,38,Female,PhD,Different,Hindu,Rural,Low,Yes,Low,Yes,No,No
5364,24,Female,Graduate,Same,Others,Urban,High,No,Middle,No,No,No
5365,23,Male,School,Same,Hindu,Urban,Medium,Yes,High,No,No,No
5366,25,Female,Graduate,Same,Hindu,Urban,Medium,Yes,Middle,Yes,Yes,No
5367,30,Male,Graduate,Different,Muslim,Urban,Low,No,Low,Yes,No,No
5368,35,Female,Graduate,Different,Muslim,Urban,Medium,No,Middle,Yes,No,No
5369,28,Male,Graduate,Same,Hindu,Rural,Medium,No,High,Yes,No,No
5370,30,Male,Graduate,Same,Muslim,Urban,High,No,High,No,No,Yes
5371,34,Female,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,Yes
5372,34,Male,School,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
5373,23,Female,Graduate,Different,Hindu,Rural,High,No,Low,Yes,No,No
5374,36,Female,Graduate,Different,Hindu,Rural,Medium,No,Middle,No,No,Yes
5375,36,Male,Postgraduate,Same,Muslim,Urban,Medium,No,High,Yes,Yes,No
5376,35,Female,Graduate,Same,Hindu,Rural,Low,No,Low,Yes,Yes,No
5377,19,Female,Postgraduate,Different,Hindu,Urban,Medium,No,High,Yes,No,No
5378,38,Male,Postgraduate,Different,Hindu,Urban,Medium,No,Low,No,No,No
5379,36,Male,School,Same,Hindu,Rural,Medium,No,Middle,Yes,No,Yes
5380,22,Male,School,Different,Hindu,Rural,High,No,Low,Yes,Yes,No
5381,29,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
5382,34,Female,Postgraduate,Same,Hindu,Urban,Low,No,Middle,Yes,No,No
5383,32,Female,School,Same,Christian,Rural,Medium,Yes,Middle,No,No,No
5384,19,Male,Postgraduate,Same,Hindu,Rural,Low,No,Middle,No,No,No
5385,26,Female,Graduate,Same,Christian,Urban,Medium,No,Low,No,Yes,No
5386,27,Female,School,Same,Muslim,Urban,Medium,Yes,Middle,Yes,No,No
5387,26,Female,PhD,Same,Hindu,Urban,Medium,No,Middle,Yes,Yes,Yes
5388,20,Female,School,Different,Christian,Urban,High,No,Middle,Yes,No,No
5389,33,Male,Graduate,Same,Muslim,Rural,High,No,Middle,No,No,Yes
5390,19,Female,Graduate,Same,Hindu,Urban,Low,No,Low,Yes,Yes,No
5391,32,Female,School,Same,Sikh,Urban,Medium,No,Middle,Yes,No,No
5392,31,Male,School,Same,Hindu,Urban,High,No,Middle,Yes,No,No
5393,39,Female,School,Same,Others,Rural,Medium,No,Low,Yes,No,No
5394,36,Male,Postgraduate,Same,Hindu,Urban,High,No,Middle,Yes,No,No
5395,29,Male,School,Same,Hindu,Urban,Low,No,Middle,Yes,No,Yes
5396,28,Female,Graduate,Same,Muslim,Rural,Medium,No,Middle,No,Yes,No
5397,32,Female,School,Same,Christian,Urban,Medium,No,Middle,No,No,No
5398,39,Female,School,Same,Sikh,Rural,Low,No,Low,No,Yes,No
5399,28,Female,School,Same,Hindu,Urban,High,No,Middle,Yes,No,No
5400,20,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
5401,20,Male,Graduate,Different,Christian,Urban,Medium,No,Middle,No,Yes,No
5402,19,Female,Graduate,Same,Hindu,Urban,Low,No,High,No,No,No
5403,19,Female,PhD,Same,Christian,Urban,Medium,No,High,No,No,No
5404,37,Female,PhD,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
5405,21,Female,Graduate,Same,Hindu,Rural,Low,No,High,Yes,Yes,No
5406,38,Male,School,Different,Hindu,Urban,Medium,No,Low,Yes,No,No
5407,39,Female,Graduate,Same,Hindu,Rural,Medium,No,High,Yes,No,No
5408,19,Female,Postgraduate,Same,Hindu,Rural,Low,No,Middle,No,No,No
5409,19,Female,Postgraduate,Same,Others,Rural,Medium,No,Middle,Yes,Yes,No
5410,35,Female,Graduate,Same,Hindu,Rural,Low,No,Middle,No,No,Yes
5411,31,Female,Postgraduate,Different,Hindu,Urban,Low,Yes,Low,No,No,No
5412,20,Female,School,Same,Hindu,Rural,Medium,No,Low,Yes,No,No
5413,19,Female,School,Different,Hindu,Urban,Medium,No,High,No,No,No
5414,19,Male,School,Same,Hindu,Rural,Medium,No,Low,Yes,No,No
5415,30,Male,School,Same,Hindu,Rural,Medium,No,Middle,No,No,No
5416,20,Male,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
